hora_requisicao,codigo_linha,nome_linha,letreiro,codigo_onibus,x,y,hora_gps,geometry,ponto_final,hora_final,distancia_percorrida,segundos_deslocamento
14:02:00,34536,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16086,-46.733041,-23.442543,2025-10-16 14:02:01-03:00,POINT (322960.99527348246 7406424.081370043),,,,
14:02:00,1768,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16111,-46.737303,-23.45351275,2025-10-16 14:02:03-03:00,POINT (322540.18019509444 7405204.031564292),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16228,-46.738116000000005,-23.45467,2025-10-16 14:02:24-03:00,POINT (322458.6652215404 7405074.873403914),,,,
14:02:00,34536,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16268,-46.7348485,-23.435501,2025-10-16 14:02:02-03:00,POINT (322766.915743337 7407201.694068195),,,,
14:02:00,877,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16287,-46.7088905,-23.4476195,2025-10-16 14:02:09-03:00,POINT (325435.2726386716 7405891.40583884),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16307,-46.722316,-23.446372500000003,2025-10-16 14:02:28-03:00,POINT (324061.91015832324 7406013.150807742),,,,
14:02:00,33646,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16329,-46.6698025,-23.4746865,2025-10-16 14:02:06-03:00,POINT (329463.7224780157 7402940.914158035),,,,
14:02:00,1768,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16357,-46.726713125,-23.44610825,2025-10-16 14:02:21-03:00,POINT (323612.2904094352 7406037.03196675),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16390,-46.738116000000005,-23.45467,2025-10-16 14:02:01-03:00,POINT (322458.6652215404 7405074.873403914),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16414,-46.7003875,-23.4503195,2025-10-16 14:02:17-03:00,POINT (326307.5698592749 7405602.696892496),,,,
14:02:00,1768,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16476,-46.7385105,-23.4547945,2025-10-16 14:02:25-03:00,POINT (322418.5267399566 7405060.599262433),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16478,-46.738116000000005,-23.45467,2025-10-16 14:02:28-03:00,POINT (322458.6652215404 7405074.873403914),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16513,-46.7083635,-23.4397915,2025-10-16 14:02:25-03:00,POINT (325478.8308335297 7406758.9163305955),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16544,-46.7101805,-23.44753425,2025-10-16 14:02:00-03:00,POINT (325303.35888075863 7405899.281138465),,,,
14:02:00,877,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16572,-46.682823,-23.4629595,2025-10-16 14:02:33-03:00,POINT (328118.4875499982 7404224.046814209),,,,
14:02:00,1768,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16608,-46.7385105,-23.4547945,2025-10-16 14:02:41-03:00,POINT (322418.5267399566 7405060.599262433),,,,
14:02:00,1768,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16669,-46.7385105,-23.4547945,2025-10-16 14:02:31-03:00,POINT (322418.5267399566 7405060.599262433),,,,
14:02:00,877,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16694,-46.679869,-23.464514,2025-10-16 14:02:14-03:00,POINT (328422.27525016514 7404055.43005561),,,,
14:02:00,34536,9011-21,CITY JARAGUÁ - CPTM JARAGUÁ,16712,-46.73480575,-23.4492795,2025-10-16 14:02:41-03:00,POINT (322789.6691578226 7405675.903643297),,,,
14:02:00,807,8199-10,CEM. VL. NOVA CACHOEIRINHA - PIRITUBA,16971,-46.691782,-23.48521275,2025-10-16 14:02:18-03:00,POINT (327232.2367189276 7401748.9968959065),,,,
14:02:00,33575,8199-10,CEM. VL. NOVA CACHOEIRINHA - PIRITUBA,16972,-46.6637865,-23.476183,2025-10-16 14:01:59-03:00,POINT (330080.1706893464 7402782.317368526),,,,
14:02:00,33575,8199-10,CEM. VL. NOVA CACHOEIRINHA - PIRITUBA,16973,-46.6988505,-23.4995515,2025-10-16 14:02:31-03:00,POINT (326529.0174370605 7400152.60663348),,,,
14:02:00,803,819A-10,JD. PRIMAVERA - CPTM VL. AURORA,16974,-46.74804225,-23.445501125,2025-10-16 14:02:06-03:00,POINT (321432.19253076555 7406077.964459625),,,,
14:02:00,33571,819A-10,JD. PRIMAVERA - CPTM VL. AURORA,16975,-46.752635,-23.4346325,2025-10-16 14:02:12-03:00,POINT (320948.2783950701 7407275.867332808),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16979,-46.6693745,-23.4742015,2025-10-16 14:02:24-03:00,POINT (329506.81893439963 7402995.130059436),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16980,-46.71342075,-23.44316775,2025-10-16 14:02:41-03:00,POINT (324966.5411311917 7406378.890654575),,,,
14:02:00,33645,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16982,-46.6777255,-23.4678565,2025-10-16 14:02:18-03:00,POINT (328645.56740860787 7403687.840735886),,,,
14:02:00,877,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16984,-46.712452000000006,-23.43671025,2025-10-16 14:02:00-03:00,POINT (325057.01902536 7407095.171474321),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16985,-46.738116000000005,-23.45467,2025-10-16 14:02:09-03:00,POINT (322458.6652215404 7405074.873403914),,,,
14:02:00,33646,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16987,-46.737642,-23.4383895,2025-10-16 14:01:59-03:00,POINT (322485.32973345544 7406878.37766129),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16989,-46.6872565,-23.459056500000003,2025-10-16 14:02:14-03:00,POINT (327660.4964978925 7404650.956914173),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16990,-46.738116000000005,-23.45467,2025-10-16 14:02:12-03:00,POINT (322458.6652215404 7405074.873403914),,,,
14:02:00,33646,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16991,-46.7349715,-23.4477505,2025-10-16 14:02:38-03:00,POINT (322770.6933443558 7405845.022442891),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16992,-46.6946565,-23.455257625,2025-10-16 14:02:30-03:00,POINT (326899.54104798334 7405062.757529871),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16993,-46.6781805,-23.467498,2025-10-16 14:02:18-03:00,POINT (328598.62366480695 7403726.998408168),,,,
14:02:00,878,9011-10,TERM. CACHOEIRINHA - CPTM JARAGUÁ,16994,-46.736635625000005,-23.439004624999995,2025-10-16 14:01:59-03:00,POINT (322588.98256675276 7406811.498667727),,,,
14:02:00,877,9009-10,TERM. CACHOEIRINHA - COHAB BRASILÂNDIA,16997,-46.7164725,-23.4481065,2025-10-16 14:02:37-03:00,POINT (324661.2483988415 7405828.258438479),,,,
14:02:00,621,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21100,-46.679682625,-23.5767725,2025-10-16 14:02:13-03:00,POINT (328586.79803906125 7391624.179910195),,,,
14:02:00,621,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21102,-46.6427585,-23.547706,2025-10-16 14:02:05-03:00,POINT (332318.7532062562 7394886.689193693),,,,
14:02:00,621,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21104,-46.604151,-23.4808435,2025-10-16 14:02:18-03:00,POINT (336177.5204702054 7402335.454789727),,,,
14:02:00,621,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21105,-46.61125,-23.478924,2025-10-16 14:02:08-03:00,POINT (335450.0281811692 7402539.904607415),,,,
14:02:00,33389,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21106,-46.60575125,-23.48169375,2025-10-16 14:02:08-03:00,POINT (336015.11865838035 7402239.476394136),,,,
14:02:00,33389,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21107,-46.618915,-23.487314,2025-10-16 14:02:20-03:00,POINT (334677.55567100755 7401602.026887989),,,,
14:02:00,33389,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21108,-46.639476,-23.5469375,2025-10-16 14:02:16-03:00,POINT (332652.89737464616 7394975.627609873),,,,
14:02:00,33389,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21109,-46.650140750000006,-23.5512599375,2025-10-16 14:02:17-03:00,POINT (331569.6124068983 7394484.4750941),,,,
14:02:00,33389,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21110,-46.7014485,-23.566219500000003,2025-10-16 14:01:55-03:00,POINT (326351.2435222735 7392766.604644404),,,,
14:02:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21111,-46.63734137499999,-23.503311,2025-10-16 14:02:40-03:00,POINT (332815.70521458675 7399809.235012194),,,,
14:02:00,621,107T-10,TERM. PINHEIROS - METRÔ TUCURUVI,21112,-46.6755965,-23.57285575,2025-10-16 14:02:04-03:00,POINT (328998.79783217947 7392062.80773724),,,,
14:02:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21114,-46.69691525,-23.56530775,2025-10-16 14:02:12-03:00,POINT (326812.80104684737 7392873.0611444535),,,,
14:02:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21115,-46.6678195,-23.54531525,2025-10-16 14:02:14-03:00,POINT (329757.1311581235 7395121.900766393),,,,
14:02:00,35246,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21116,-46.624581,-23.502539,2025-10-16 14:02:17-03:00,POINT (334117.90478015866 7399909.522059238),,,,
14:02:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21117,-46.623605,-23.502836,2025-10-16 14:02:18-03:00,POINT (334217.95190727734 7399877.760111824),,,,
14:02:00,33284,106A-10,ITAIM BIBI - METRÔ SANTANA,21118,-46.662225500000005,-23.570479,2025-10-16 14:02:37-03:00,POINT (330360.56975768984 7392341.911328727),,,,
14:02:00,2478,208M-10,TERM. PINHEIROS - METRÔ SANTANA,21120,-46.7015895,-23.565953,2025-10-16 14:02:11-03:00,POINT (326336.49972916057 7392795.94621506),,,,
14:02:00,32884,9300-10,TERM. PQ. D. PEDRO II - TERM. CASA VERDE,21122,-46.66255175,-23.4969485,2025-10-16 14:02:36-03:00,POINT (330232.8981356043 7400484.234046339),,,,
14:02:00,32884,9300-10,TERM. PQ. D. PEDRO II - TERM. CASA VERDE,21123,-46.663425,-23.52196825,2025-10-16 14:02:20-03:00,POINT (330175.8073969681 7397712.541479766),,,,
14:02:00,534,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22901,-46.648506,-23.458919,2025-10-16 14:02:41-03:00,POINT (331619.1299634648 7404712.0731983185),,,,
14:02:00,534,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22903,-46.642896500000006,-23.457928,2025-10-16 14:02:18-03:00,POINT (332190.9478866835 7404828.368551731),,,,
14:02:00,33302,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22904,-46.6429485,-23.4572635,2025-10-16 14:02:39-03:00,POINT (332184.7953131427 7404901.892940982),,,,
14:02:00,33302,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22906,-46.660911,-23.52856925,2025-10-16 14:02:24-03:00,POINT (330440.9793185575 7396984.526181546),,,,
14:02:00,35033,211L-10,LAPA - MANDAQUI,22907,-46.6738305,-23.4837915,2025-10-16 14:02:13-03:00,POINT (329064.0030811124 7401927.852346858),,,,
14:02:00,33302,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22908,-46.6429065,-23.457509,2025-10-16 14:02:20-03:00,POINT (332189.39650941174 7404874.755884785),,,,
14:02:00,534,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22909,-46.657065625,-23.50374775,2025-10-16 14:02:07-03:00,POINT (330801.892545725 7399737.768287918),,,,
14:02:00,534,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22910,-46.65639125,-23.5135135,2025-10-16 14:02:31-03:00,POINT (330883.2385239543 7398657.11681972),,,,
14:02:00,534,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22911,-46.6614755,-23.481632500000003,2025-10-16 14:02:38-03:00,POINT (330323.20889273233 7402181.577855205),,,,
14:02:00,546,1745-10,SHOP. CENTER NORTE - VL.NOVA CACHOEIRINHA,22913,-46.624947625,-23.504806125,2025-10-16 14:02:33-03:00,POINT (334083.3030098161 7399658.043033551),,,,
14:02:00,546,1745-10,SHOP. CENTER NORTE - VL.NOVA CACHOEIRINHA,22915,-46.652303,-23.486286,2025-10-16 14:02:09-03:00,POINT (331266.0453251981 7401677.0565236),,,,
14:02:00,33314,1745-10,SHOP. CENTER NORTE - VL.NOVA CACHOEIRINHA,22916,-46.6655995,-23.473114,2025-10-16 14:02:23-03:00,POINT (329891.03945574944 7403120.029878974),,,,
14:02:00,33302,148P-10,METRÔ BARRA FUNDA - PEDRA BRANCA,22917,-46.6664785,-23.5263465,2025-10-16 14:02:37-03:00,POINT (329869.6360888722 7397224.080306782),,,,
14:02:00,539,1741-10,METRÔ SANTANA - VL. DIONISIA,22918,-46.62695925,-23.50032625,2025-10-16 14:02:28-03:00,POINT (333872.2471607131 7400151.807182262),,,,
14:02:00,2265,211L-10,LAPA - MANDAQUI,22919,-46.678196,-23.4927035,2025-10-16 14:02:25-03:00,POINT (328629.62355483655 7400935.745191974),,,,
14:02:00,33328,178L-10,HOSP. DAS CLÍNICAS - LAUZANE PAULISTA,22922,-46.66802225,-23.55536375,2025-10-16 14:02:43-03:00,POINT (329749.3788678257 7394008.892774707),,,,
14:02:00,33328,178L-10,HOSP. DAS CLÍNICAS - LAUZANE PAULISTA,22923,-46.68223,-23.550093500000003,2025-10-16 14:02:20-03:00,POINT (328292.0977430961 7394575.569768114),,,,
14:02:00,33325,1760-10,SHOP. CENTER NORTE - COHAB ANTÁRTICA,22925,-46.650782,-23.472155,2025-10-16 14:02:37-03:00,POINT (331403.4322563575 7403243.680983758),,,,
14:02:00,560,178L-10,HOSP. DAS CLÍNICAS - LAUZANE PAULISTA,22926,-46.63634125,-23.4893505,2025-10-16 14:02:29-03:00,POINT (332900.2364935494 7401356.352921177),,,,
14:02:00,539,1741-10,METRÔ SANTANA - VL. DIONISIA,22927,-46.66252675,-23.46349775,2025-10-16 14:02:28-03:00,POINT (330192.613459831 7404188.549773401),,,,
14:02:00,2265,211L-10,LAPA - MANDAQUI,22928,-46.6671755,-23.4732865,2025-10-16 14:02:17-03:00,POINT (329730.2716099245 7403099.061927669),,,,
14:02:00,2265,211L-10,LAPA - MANDAQUI,22929,-46.648324625,-23.46981925,2025-10-16 14:02:26-03:00,POINT (331651.49033876485 7403505.21623766),,,,
14:02:00,35033,211L-10,LAPA - MANDAQUI,22931,-46.6307425,-23.4826065,2025-10-16 14:02:40-03:00,POINT (333463.60222315055 7402109.665770531),,,,
14:02:00,35033,211L-10,LAPA - MANDAQUI,22932,-46.6372595,-23.471667,2025-10-16 14:02:15-03:00,POINT (332784.14749792736 7403313.51212433),,,,
14:02:00,33314,1745-10,SHOP. CENTER NORTE - VL.NOVA CACHOEIRINHA,22933,-46.64384200000001,-23.4957675,2025-10-16 14:02:40-03:00,POINT (332142.2608112642 7400637.004318426),,,,
14:02:00,658,971A-10,SHOP. D - JD. PRIMAVERA,22936,-46.642907750000006,-23.503359000000003,2025-10-16 14:01:59-03:00,POINT (332247.2924254666 7399797.428127558),,,,
14:02:00,658,971A-10,SHOP. D - JD. PRIMAVERA,22937,-46.66302675,-23.50442125,2025-10-16 14:02:21-03:00,POINT (330193.96599351545 7399656.149232576),,,,
14:02:00,658,971A-10,SHOP. D - JD. PRIMAVERA,22938,-46.6756485,-23.490481,2025-10-16 14:02:27-03:00,POINT (328886.94461938046 7401184.899538321),,,,
14:02:00,618,971T-10,METRÔ SANTANA - VL. STA. MARIA,22939,-46.673804,-23.4928295,2025-10-16 14:02:31-03:00,POINT (329078.3665783106 7400927.024331356),,,,
14:02:00,658,971A-10,SHOP. D - JD. PRIMAVERA,22940,-46.6808985,-23.4867765,2025-10-16 14:02:41-03:00,POINT (328345.9239779271 7401588.870928699),,,,
14:02:00,33307,1741-10,METRÔ SANTANA - VL. DIONISIA,22942,-46.663542500000005,-23.4646735,2025-10-16 14:02:42-03:00,POINT (330090.3522431225 7404057.149606861),,,,
14:02:00,33386,971T-10,METRÔ SANTANA - VL. STA. MARIA,22943,-46.67373550000001,-23.4933625,2025-10-16 14:01:59-03:00,POINT (329086.05040788534 7400868.08188279),,,,
14:02:00,618,971T-10,METRÔ SANTANA - VL. STA. MARIA,22944,-46.652702000000005,-23.487154,2025-10-16 14:02:27-03:00,POINT (331226.39679255465 7401580.467186247),,,,
14:02:00,33426,971A-10,SHOP. D - JD. PRIMAVERA,22945,-46.680385,-23.486307,2025-10-16 14:02:03-03:00,POINT (328397.7652752366 7401641.476341335),,,,
14:02:00,33386,971T-10,METRÔ SANTANA - VL. STA. MARIA,22946,-46.6777895,-23.4935405,2025-10-16 14:02:21-03:00,POINT (328672.2240914219 7400843.54127224),,,,
14:02:00,539,1741-10,METRÔ SANTANA - VL. DIONISIA,22947,-46.662706,-23.464032,2025-10-16 14:02:08-03:00,POINT (330174.9854599781 7404129.176200919),,,,
14:02:00,33386,971T-10,METRÔ SANTANA - VL. STA. MARIA,22948,-46.636390250000005,-23.49858475,2025-10-16 14:02:30-03:00,POINT (332906.87775012635 7400333.716431808),,,,
14:02:00,618,971T-10,METRÔ SANTANA - VL. STA. MARIA,22949,-46.673804,-23.4928295,2025-10-16 14:02:32-03:00,POINT (329078.3665783106 7400927.024331356),,,,
14:02:00,33386,971T-10,METRÔ SANTANA - VL. STA. MARIA,22951,-46.65360575,-23.48394775,2025-10-16 14:02:36-03:00,POINT (331130.00358420366 7401934.459885383),,,,
14:02:00,33426,971A-10,SHOP. D - JD. PRIMAVERA,22952,-46.6672615,-23.498237,2025-10-16 14:02:02-03:00,POINT (329753.5372397803 7400335.972552309),,,,
14:02:00,858,172P-10,METRÔ BELÉM - VL. ZILDA,26006,-46.5663995,-23.436752,2025-10-16 14:02:38-03:00,POINT (339980.37591856206 7407260.431169014),,,,
14:02:00,33629,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26009,-46.557902,-23.5235055,2025-10-16 14:02:37-03:00,POINT (340952.7075662186 7397663.234449574),,,,
14:02:00,33626,172P-10,METRÔ BELÉM - VL. ZILDA,26013,-46.566422,-23.4382195,2025-10-16 14:02:29-03:00,POINT (339979.84449952387 7407097.903504569),,,,
14:02:00,1937,1720-21,METRÔ TUCURUVI - VILA SABRINA,26030,-46.576774,-23.4783935,2025-10-16 14:02:21-03:00,POINT (338970.88583767344 7402637.692621687),,,,
14:02:00,1937,1720-21,METRÔ TUCURUVI - VILA SABRINA,26038,-46.59832675,-23.48146,2025-10-16 14:02:25-03:00,POINT (336773.1820169573 7402273.812112133),,,,
14:02:00,33632,1722-10,METRÔ TUCURUVI - JD. MARINA,26041,-46.602113,-23.4796515,2025-10-16 14:02:42-03:00,POINT (336384.2157149047 7402469.773700935),,,,
14:02:00,858,172P-10,METRÔ BELÉM - VL. ZILDA,26043,-46.566442,-23.43763,2025-10-16 14:02:29-03:00,POINT (339977.0909782287 7407163.159180822),,,,
14:02:00,864,1722-10,METRÔ TUCURUVI - JD. MARINA,26050,-46.6510885,-23.4719265,2025-10-16 14:02:15-03:00,POINT (331371.8325336264 7403268.625177423),,,,
14:02:00,856,172J-10,TATUAPÉ - JD. BRASIL,26051,-46.568705,-23.4797715,2025-10-16 14:02:27-03:00,POINT (339796.7447653863 7402494.115470436),,,,
14:02:00,33632,1722-10,METRÔ TUCURUVI - JD. MARINA,26062,-46.597817000000006,-23.4568955,2025-10-16 14:02:39-03:00,POINT (336795.0299897951 7404994.563387425),,,,
14:02:00,858,172P-10,METRÔ BELÉM - VL. ZILDA,26084,-46.5663995,-23.436752,2025-10-16 14:02:10-03:00,POINT (339980.37591856206 7407260.431169014),,,,
14:02:00,33632,1722-10,METRÔ TUCURUVI - JD. MARINA,26091,-46.589292,-23.456875,2025-10-16 14:02:17-03:00,POINT (337665.9234873645 7405006.478035621),,,,
14:02:00,34705,1720-21,METRÔ TUCURUVI - VILA SABRINA,26101,-46.5772385,-23.478613000000003,2025-10-16 14:01:58-03:00,POINT (338923.70686886634 7402612.865822563),,,,
14:02:00,861,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26105,-46.56474425,-23.5043985,2025-10-16 14:02:14-03:00,POINT (340230.99903379136 7399771.453131036),,,,
14:02:00,861,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26113,-46.568465,-23.518041,2025-10-16 14:02:10-03:00,POINT (339867.52693975845 7398256.600977559),,,,
14:02:00,33632,1722-10,METRÔ TUCURUVI - JD. MARINA,26116,-46.6023295,-23.4799805,2025-10-16 14:02:24-03:00,POINT (336362.50773969525 7402433.095033615),,,,
14:02:00,33629,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26125,-46.575557,-23.53920575,2025-10-16 14:02:42-03:00,POINT (339169.0789400517 7395904.973155126),,,,
14:02:00,34705,1720-21,METRÔ TUCURUVI - VILA SABRINA,26132,-46.6035315,-23.4808215,2025-10-16 14:02:00-03:00,POINT (336240.770532244 7402338.596926536),,,,
14:02:00,861,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26134,-46.58515375,-23.527674,2025-10-16 14:02:31-03:00,POINT (338175.17356519704 7397171.160450137),,,,
14:02:00,33627,172R-10,METRÔ BELÉM - JAÇANÃ,26140,-46.570454,-23.48938,2025-10-16 14:02:34-03:00,POINT (339629.72301774553 7401428.166761074),,,,
14:02:00,33626,172P-10,METRÔ BELÉM - VL. ZILDA,26141,-46.5897915,-23.5421965,2025-10-16 14:02:26-03:00,POINT (337719.45531885175 7395557.751006158),,,,
14:02:00,33627,172R-10,METRÔ BELÉM - JAÇANÃ,26147,-46.5759625,-23.5017865,2025-10-16 14:02:21-03:00,POINT (339082.182733311 7400048.168464139),,,,
14:02:00,34705,1720-21,METRÔ TUCURUVI - VILA SABRINA,26158,-46.57385,-23.4871435,2025-10-16 14:02:00-03:00,POINT (339280.1612610405 7401672.031874765),,,,
14:02:00,33629,172X-10,METRÔ TATUAPÉ - PQ. NOVO MUNDO,26163,-46.56647875,-23.5378945,2025-10-16 14:02:29-03:00,POINT (340094.3485145365 7396060.327592506),,,,
14:02:00,33632,1722-10,METRÔ TUCURUVI - JD. MARINA,26180,-46.613899,-23.458237875,2025-10-16 14:02:34-03:00,POINT (335153.7446948335 7404827.579017893),,,,
14:02:00,859,172R-10,METRÔ BELÉM - JAÇANÃ,26181,-46.584262,-23.465965,2025-10-16 14:02:41-03:00,POINT (338190.87381790625 7404005.560351946),,,,
14:02:00,858,172P-10,METRÔ BELÉM - VL. ZILDA,26187,-46.57119825,-23.4400275,2025-10-16 14:02:32-03:00,POINT (339494.01997925236 7406892.379178024),,,,
14:02:00,34705,1720-21,METRÔ TUCURUVI - VILA SABRINA,26199,-46.5772385,-23.478613000000003,2025-10-16 14:02:00-03:00,POINT (338923.70686886634 7402612.865822563),,,,
14:02:00,33627,172R-10,METRÔ BELÉM - JAÇANÃ,26216,-46.595751,-23.538728,2025-10-16 14:01:56-03:00,POINT (337106.7484366589 7395935.083927561),,,,
